SITE_ID,DATEON,DATEOFF,TSO4,TNO3,TNH4,Ca,Mg,Na,K,Cl,NSO4,NHNO3,WSO2,TOTAL_SO2,TOTAL_NO3,FLOW_VOLUME,VALID_HOURS,COMMENT_CODES,STD2LOCAL_CF,TEMP_SOURCE,QA_CODE,UPDATE_DATE
CON186,2006-01-10,2006-01-17,0.3742,0.6027,0.0858,0.2757,0.0461,0.1128,0.0435,0.0521,0.0301,0.4036,0.1838,0.2039,0.9999,34.8447,166,,1.16615565,sa,3,2006-07-12
CON186,2006-01-17,2006-01-24,0.3379,0.3164,0.1127,0.1298,0.0268,0.0535,0.0215,0.0143,0.0394,0.5509,0.1948,0.2211,0.8586,34.9208,168,,1.15478677,sa,3,2006-07-12
CON186,2006-01-24,2006-01-31,0.6944,3.403,0.8864,0.2501,0.0471,0.1911,0.0392,0.0142,0.0569,1.3894,0.3369,0.3749,4.7704,35.1401,168,,1.16201662,sa,3,2006-07-12
CON186,2006-01-31,2006-02-07,0.3556,0.3005,0.113,0.0847,0.0154,0.076,0.0192,0.0139,0.0278,1.3037,0.1586,0.1771,1.5835,35.9663,168,,1.1893151,sa,3,2006-07-12
CON186,2006-02-07,2006-02-14,0.173,0.183,0.0587,0.1121,0.0211,0.0227,0.0173,0.0139,0.0278,0.5967,0.0732,0.0917,0.7702,36.0103,168,,1.19079396,sa,3,2006-07-12
CON186,2006-02-14,2006-02-21,0.6922,2.5291,0.6646,0.148,0.0608,0.3742,0.0402,0.2957,0.058,0.4174,0.2049,0.2436,2.9398,34.4995,168,,1.13803258,sa,3,2006-07-12
CON186,2006-02-21,2006-02-28,0.4714,1.5281,0.4536,0.179,0.0304,0.0407,0.0382,0.0143,0.0307,1.0323,0.2269,0.2474,2.5439,34.984,166,,1.16854079,sa,3,2006-07-12
CON186,2006-02-28,2006-03-07,0.3871,1.8973,0.485,0.097,0.0301,0.1495,0.0252,0.0211,0.0754,0.7269,0.2031,0.2535,2.6126,35.1322,167,,1.1623084,sa,3,2006-07-12
CON186,2006-03-07,2006-03-14,0.5983,1.3888,0.4741,0.057,0.0225,0.1334,0.0138,0.0486,0.0913,0.3909,0.1316,0.1925,1.7735,33.9626,166,,1.13663275,sa,3,2006-07-12
CON186,2006-03-14,2006-03-21,0.7244,1.6565,0.5518,0.1161,0.0312,0.1422,0.0224,0.1311,0.0714,0.5937,0.2414,0.289,2.2407,34.6789,168,,1.14413264,sa,3,2006-07-12
CON186,2006-03-21,2006-03-28,0.5723,1.7685,0.3809,0.2414,0.0512,0.1919,0.0447,0.0523,0.0609,1.3122,0.1853,0.2259,3.0599,34.9106,166,,1.16835885,sa,3,2006-07-12
CON186,2006-03-28,2006-04-04,0.7269,1.9463,0.6462,0.0925,0.027,0.1242,0.0239,0.0148,0.062,0.693,0.0666,0.1079,2.6282,35.067,168,,1.16015111,sa,3,2006-07-12
CON186,2006-04-04,2006-04-11,0.6248,1.8611,0.5422,0.1142,0.0335,0.1578,0.0257,0.0516,0.0605,0.9046,0.1769,0.2172,2.7513,34.698,166,,1.15789689,sa,3,2006-07-12
CON186,2006-04-11,2006-04-18,1.0404,0.9448,0.453,0.1595,0.0348,0.1047,0.0381,0.0141,0.0578,1.0145,0.2256,0.2641,1.9432,35.4849,168,,1.17486282,sa,3,2006-07-12
CON186,2006-04-18,2006-04-25,1.0854,2.9508,0.7642,0.3723,0.0937,0.2216,0.0735,0.028,0.055,1.3049,0.2544,0.2911,4.235,35.0019,166,,1.17141463,sa,3,2006-07-12
CON186,2006-04-25,2006-05-02,1.2956,1.0739,0.5384,0.2132,0.0506,0.1251,0.0525,0.0139,0.0668,3.351,0.2377,0.2822,4.3716,35.9221,168,,1.1896244,sa,3,2007-01-31
CON186,2006-05-02,2006-05-09,2.3254,3.3478,1.2533,0.3782,0.0878,0.2882,0.0721,0.0138,0.0814,3.8699,0.3489,0.4033,7.1562,36.2221,169,T04,1.19099074,sa,3,2008-07-18
CON186,2006-05-09,2006-05-16,2.1339,1.2031,0.7559,0.438,0.085,0.1905,0.0824,0.0141,0.0699,4.6607,0.5287,0.5754,5.7897,35.3862,162,,1.21654824,sa,3,2007-01-31
CON186,2006-05-16,2006-05-23,1.4912,1.1067,0.4714,0.3373,0.0548,0.1239,0.0576,0.0138,0.0559,2.8323,0.4042,0.4414,3.894,36.2247,167,,1.20741683,sa,3,2007-01-31
CON186,2006-05-23,2006-05-30,1.3225,2.914,0.8472,0.2408,0.0653,0.3166,0.0632,0.0138,0.0882,3.8529,0.4083,0.4672,6.7056,36.2649,169,,1.193884,sa,3,2007-01-31
CON186,2006-05-30,2006-06-06,1.2633,0.8687,0.4539,0.3023,0.0568,0.1629,0.0844,0.0136,0.0737,4.2535,0.6296,0.6787,5.0546,36.6579,166,,1.22418354,sa,3,2007-01-31
CON186,2006-06-06,2006-06-13,1.6362,1.1695,0.6246,0.2746,0.051,0.1808,0.0619,0.0137,0.0567,4.2458,0.3028,0.3407,5.3477,36.5658,168,,1.21226664,sa,3,2007-01-31
CON186,2006-06-13,2006-06-20,0.996,0.7196,0.3678,0.2395,0.049,0.1465,0.0619,0.0136,0.064,3.205,0.5068,0.5495,3.8736,36.7158,168,,1.21823219,sa,3,2007-01-31
CON186,2006-06-20,2006-06-27,1.6938,0.8001,0.5583,0.4053,0.0738,0.2586,0.0974,0.0133,0.0607,4.0139,0.5469,0.5874,4.7502,37.5012,169,,1.23278216,sa,3,2007-01-31
CON186,2006-07-06,2006-07-11,1.9583,1.3064,0.6125,0.3329,0.0878,0.3614,0.1386,0.02,0.1281,3.8685,0.9597,1.0451,5.1134,24.9861,113,G12,1.22759031,sa,3,2008-07-18
CON186,2006-07-11,2006-07-18,1.471,1.0715,0.4248,0.4332,0.0711,0.2437,0.1434,0.016,0.1156,3.2533,0.6863,0.7634,4.273,37.4164,168,,1.23738801,sa,3,2007-01-31
CON186,2006-07-18,2006-07-25,1.8768,0.5842,0.4859,0.3224,0.0631,0.2324,0.1073,0.0133,0.1059,3.9331,0.5901,0.6607,4.4548,37.5272,168,,1.2409782600000001,sa,3,2007-01-31
CON186,2006-07-25,2006-08-01,2.4649,1.6446,0.8898,0.2712,0.0559,0.2152,0.0789,0.0138,0.1055,2.9732,0.2401,0.3105,4.5705,36.2491,166,,1.2167472,sa,3,2007-01-31
CON186,2006-08-01,2006-08-08,1.5358,1.1955,0.5146,0.2773,0.0562,0.2427,0.059,0.0136,0.0867,4.053,0.6909,0.7487,5.1841,36.6391,168,,1.21505737,sa,3,2007-01-31
CON186,2006-08-08,2006-08-15,1.2181,0.8893,0.4219,0.1893,0.0451,0.2163,0.05,0.0135,0.056,3.1687,0.4598,0.4971,4.0076,37.0656,168,,1.22827271,sa,3,2007-01-31
CON186,2006-08-15,2006-08-22,1.0887,0.6607,0.3782,0.2088,0.0412,0.1434,0.0517,0.0135,0.0427,3.5463,0.5148,0.5433,4.1506,36.9254,168,,1.22107777,sa,3,2007-01-31
CON186,2006-08-22,2006-08-29,1.0296,0.7288,0.3868,0.2453,0.0445,0.1503,0.0578,0.0134,0.0689,2.7189,0.4435,0.4895,3.4045,37.3722,169,,1.22863699,sa,3,2007-01-31
CON186,2006-08-29,2006-09-05,1.0485,0.7084,0.3325,0.2882,0.0603,0.1352,0.0959,0.0134,0.0602,2.4923,0.5407,0.5809,3.161,37.3756,168,,1.23110332,sa,3,2007-01-31
CON186,2006-09-05,2006-09-12,1.0443,0.9388,0.4031,0.2661,0.0489,0.1444,0.0629,0.0136,0.0748,2.5406,0.3639,0.4138,3.439,36.7525,168,,1.21632436,sa,3,2007-01-31
CON186,2006-09-12,2006-09-19,1.0902,1.6204,0.5528,0.3741,0.0678,0.1918,0.1034,0.0138,0.0558,2.8971,0.4837,0.5209,4.4715,36.2695,167,,1.20656884,sa,3,2007-01-31
CON186,2006-09-19,2006-09-26,0.9584,1.4646,0.3527,0.3827,0.0722,0.2706,0.0939,0.0165,0.0502,2.6011,0.5294,0.5629,4.0244,30.3617,168,,1.20482953,sa,3,2007-01-31
CON186,2006-09-26,2006-10-03,0.6465,0.9283,0.3133,0.2087,0.0301,0.0896,0.0412,0.0137,0.0543,2.9835,0.341,0.3772,3.8643,36.3802,167,,1.2124546,sa,3,2007-01-31
CON186,2006-10-03,2006-10-10,0.7219,1.1727,0.3624,0.258,0.0438,0.1066,0.0416,0.0139,0.0411,2.1598,0.2082,0.2356,3.2982,35.8785,168,,1.18645955,sa,3,2007-01-31
CON186,2006-10-10,2006-10-17,1.0084,2.4456,0.7961,0.1833,0.0385,0.1303,0.0416,0.0144,0.0469,1.7027,0.1615,0.1927,4.1212,35.7313,168,,1.18159145,sa,3,2007-01-31
CON186,2006-10-17,2006-10-24,0.5616,0.2227,0.2077,0.1283,0.0196,0.0401,0.0301,0.0139,0.0291,0.9708,0.2091,0.2286,1.178,36.04,167,,1.19488005,sa,3,2007-01-31
CON186,2006-10-24,2006-10-31,0.9092,1.2473,0.5143,0.2383,0.0324,0.0837,0.0625,0.0138,0.0441,1.8867,0.3937,0.4232,3.104,36.2536,169,,1.19176929,sa,3,2007-01-31
CON186,2006-10-31,2006-11-07,0.6611,0.4296,0.2559,0.1048,0.0234,0.073,0.0313,0.0138,0.058,2.3923,0.1446,0.1833,2.7838,36.2106,168,,1.19744037,sa,3,2007-07-17
CON186,2006-11-07,2006-11-14,0.6951,0.8924,0.3371,0.2001,0.0376,0.0696,0.0456,0.014,0.0998,2.2009,0.5661,0.6326,3.0584,35.8212,168,,1.18795848,sa,3,2007-07-17
CON186,2006-11-14,2006-11-21,0.229,0.2091,0.112,0.0869,0.0152,0.0185,0.0235,0.0144,0.0526,1.1773,0.1529,0.188,1.3677,34.6872,161,,1.19782843,sa,3,2007-07-17
CON186,2006-11-21,2006-11-28,0.9366,2.2067,0.8289,0.1043,0.0278,0.1367,0.0382,0.0999,0.0925,0.912,0.1592,0.2209,3.1041,35.4049,168,,1.1640068,sa,3,2007-07-17
CON186,2006-11-28,2006-12-05,0.3635,0.1183,0.1179,0.0768,0.02,0.0582,0.0149,0.0443,0.0297,0.1849,0.1436,0.1635,0.3002,35.2971,167,,1.17422185,sa,3,2007-07-17
CON186,2006-12-05,2006-12-12,0.2988,0.3662,0.0861,0.0841,0.0194,0.0861,0.0211,0.0281,0.0317,0.4495,0.1699,0.191,0.8085,35.5381,168,,1.17464341,sa,3,2007-07-17
CON186,2006-12-12,2006-12-19,0.3256,0.9083,0.2435,0.0872,0.0175,0.0799,0.0165,0.0236,0.0441,0.4099,0.1319,0.1614,1.3117,35.1327,168,,1.15875958,sa,3,2007-07-17
CON186,2006-12-19,2006-12-26,0.3644,0.1291,0.13,0.0538,0.0108,0.0294,0.0111,0.0141,0.031,0.4277,0.1747,0.1954,0.55,35.5072,169,,1.16723046,sa,3,2007-07-17
CON186,2006-12-26,2007-01-02,0.4196,0.4218,0.1429,0.1939,0.0413,0.1058,0.0337,0.0301,0.0526,0.5917,0.2162,0.2512,1.0041,35.1754,167,,1.16297738,sa,3,2007-07-17
CON186,2007-01-02,2007-01-09,0.3592,0.2597,0.1036,0.2312,0.0299,0.0781,0.0246,0.0159,0.0524,0.4999,0.1444,0.1794,0.7517,35.3299,167,,1.17404642,sa,3,2007-07-17
CON186,2007-01-09,2007-01-16,0.4129,0.7335,0.1869,0.1881,0.0419,0.1432,0.0319,0.0834,0.0683,0.5208,0.2301,0.2757,1.246,34.7792,169,,1.13934471,sa,3,2007-07-17
CON186,2007-01-16,2007-01-23,0.3417,0.4473,0.1444,0.1435,0.027,0.0685,0.0239,0.0348,0.067,0.5219,0.3305,0.3752,0.9608,34.7074,168,,1.14773145,sa,3,2007-07-17
CON186,2007-01-23,2007-01-30,0.3411,1.3338,0.3738,0.1409,0.0249,0.0588,0.0332,0.0142,0.078,0.8869,0.2563,0.3083,2.2066,35.2648,168,,1.16438591,sa,3,2007-07-17
CON186,2007-01-30,2007-02-06,0.3248,0.3182,0.1576,0.067,0.0176,0.0464,0.0195,0.0142,0.0333,1.0362,0.1446,0.1668,1.3379,35.2859,168,,1.16686235,sa,3,2007-07-17
CON186,2007-02-06,2007-02-13,0.3805,2.0339,0.5986,0.1173,0.0255,0.1001,0.0255,0.1084,0.0793,1.3194,0.1285,0.1814,3.3324,35.2989,168,,1.1672926,sa,3,2007-07-17
CON186,2007-02-13,2007-02-20,0.3314,0.235,0.1045,0.0876,0.0178,0.0415,0.0189,0.02,0.0672,0.3789,0.1491,0.194,0.6079,35.3354,168,,1.1668548,sa,3,2007-07-17
CON186,2007-02-20,2007-02-27,0.5475,1.8815,0.574,0.0761,0.0279,0.1656,0.0207,0.1538,0.0697,0.7594,0.09,0.1365,2.6288,34.8157,168,,1.15135763,sa,3,2007-07-17
CON186,2007-02-27,2007-03-06,0.3938,0.2161,0.1338,0.074,0.0211,0.0605,0.0203,0.0237,0.0648,0.3719,0.1426,0.1858,0.582,35.0918,168,,1.16039801,sa,3,2007-07-17
CON186,2007-03-06,2007-03-13,0.4914,0.4637,0.1865,0.2076,0.0311,0.0574,0.032,0.0138,0.0388,1.9568,0.2965,0.3224,2.3894,36.104,168,,1.19488862,sa,3,2007-07-17
CON186,2007-03-13,2007-03-20,0.9393,1.6976,0.688,0.2171,0.0317,0.0711,0.0386,0.0138,0.056,3.3202,0.305,0.3424,4.965,36.1871,168,,1.19773215,sa,3,2007-07-17
CON186,2007-03-20,2007-03-27,0.9267,2.6234,0.7708,0.2009,0.0448,0.1536,0.0351,0.0478,0.0478,1.4693,0.1312,0.1631,4.0693,35.5886,168,,1.17389017,sa,3,2007-07-17
CON186,2007-03-27,2007-04-03,0.6655,1.3387,0.4368,0.2626,0.0439,0.1271,0.0453,0.0141,0.0373,1.4525,0.3741,0.399,2.7681,35.5662,168,,1.17629437,sa,3,2007-07-17
CON186,2007-04-03,2007-04-10,1.5894,4.6877,1.4047,0.3851,0.0852,0.2458,0.0753,0.014,0.1092,3.7911,0.3783,0.4512,8.4186,35.7042,168,,1.18109445,mo,3,2007-07-17
CON186,2007-04-10,2007-04-17,1.0173,2.1425,0.2396,0.5024,0.1315,0.3418,0.0988,0.0961,0.0871,0.7997,0.2664,0.3244,2.9295,35.3084,168,,1.16783742,sa,3,2007-07-17
CON186,2007-04-17,2007-04-24,0.8404,2.3183,0.5475,0.1718,0.059,0.2676,0.0455,0.0187,0.0997,0.9419,0.1539,0.2203,3.2452,35.1143,168,,1.16120866,sa,3,2007-07-17
CON186,2007-04-24,2007-05-01,1.0462,0.69,0.3811,0.247,0.0498,0.1212,0.042,0.0137,0.0808,2.5512,0.3517,0.4056,3.2006,36.5119,168,,1.20745097,sa,3,2008-02-04
CON186,2007-05-01,2007-05-08,1.2683,1.2422,0.4203,0.2745,0.0662,0.2439,0.0561,0.0183,0.0629,1.6945,0.2571,0.2991,2.9098,35.7972,168,,1.18376869,sa,3,2008-02-04
CON186,2007-05-08,2007-05-15,1.3399,1.6222,0.6477,0.3765,0.0756,0.2239,0.0947,0.0138,0.0827,3.1463,0.5169,0.5721,4.7185,36.2572,167,,1.206185,sa,3,2008-02-04
CON186,2007-05-15,2007-05-22,2.4678,2.6937,0.9356,0.4753,0.1181,0.4709,0.1139,0.0139,0.138,4.5511,0.6505,0.7426,7.1725,36.0406,166,,1.20634611,sa,3,2008-02-04
CON186,2007-05-22,2007-05-29,1.6439,1.3764,0.6641,0.3706,0.0693,0.2128,0.0677,0.0137,0.0981,3.1873,0.3433,0.4088,4.513,36.4258,168,,1.20510802,sa,3,2008-02-04
CON186,2007-05-29,2007-06-05,1.4012,1.0213,0.479,0.3251,0.0613,0.1984,0.0526,0.0135,0.0676,4.0108,0.2733,0.3184,4.9683,36.9693,167,,1.23034152,se,3,2008-02-04
CON186,2007-06-05,2007-06-12,1.5853,3.0353,0.6192,0.4973,0.1224,0.6372,0.1089,0.029,0.1749,3.267,0.3828,0.4995,6.2503,36.1576,167,,1.20287055,sa,3,2008-02-04
CON186,2007-06-12,2007-06-19,1.9415,1.9255,0.7382,0.4683,0.1146,0.4291,0.0997,0.0172,0.1068,4.1878,0.5861,0.6573,6.0467,36.9863,168,,1.22309288,sa,3,2008-02-04
CON186,2007-06-19,2007-06-26,1.0088,0.862,0.345,0.2652,0.0616,0.2356,0.0554,0.0136,0.0803,3.289,0.3931,0.4467,4.0988,36.7356,166,,1.22825276,sa,3,2008-02-04
CON186,2007-06-26,2007-07-03,1.1812,0.9505,0.3846,0.2618,0.0619,0.2844,0.0561,0.0136,0.0937,3.8324,0.4367,0.4992,4.722,36.8112,168,,1.21735032,wk,3,2008-02-04
CON186,2007-07-03,2007-07-10,1.3004,0.7716,0.4264,0.255,0.0651,0.231,0.1302,0.0132,0.0903,3.3267,0.3859,0.4461,4.0454,37.943,169,,1.2460769,sa,3,2008-02-04
CON186,2007-07-10,2007-07-17,1.3714,1.1896,0.4843,0.356,0.0808,0.2537,0.0875,0.0135,0.0271,4.2829,0.4556,0.4737,5.4044,36.963,167,,1.22964019,sa,3,2008-02-04
CON186,2007-07-17,2007-07-24,1.6584,1.9172,0.4661,0.5151,0.1512,0.4121,0.1073,0.0377,0.062,3.3723,0.4833,0.5247,5.2359,37.4699,169,,1.23180043,sa,3,2008-02-04
CON186,2007-07-24,2007-07-31,1.8538,1.4736,0.6339,0.4042,0.1172,0.3327,0.1042,0.0135,0.1433,4.412,0.6683,0.7638,5.8155,37.3297,168,,1.23444769,sa,3,2008-02-04
CON186,2007-07-31,2007-08-07,2.0307,1.9762,0.6942,0.5054,0.1349,0.4268,0.1353,0.0161,0.1103,4.3899,0.5959,0.6695,6.2963,37.1593,168,,1.22881139,sa,3,2008-02-04
CON186,2007-08-07,2007-08-14,1.2244,1.0077,0.4043,0.265,0.0735,0.2719,0.0656,0.0134,0.0994,3.9477,0.5108,0.5771,4.8927,37.2174,168,,1.22997852,sa,3,2008-02-04
CON186,2007-08-14,2007-08-21,1.7108,1.3031,0.5959,0.34,0.0852,0.3462,0.0865,0.0135,0.1347,3.9767,0.7053,0.7952,5.2165,37.1162,167,,1.23493395,sa,3,2008-02-04
CON186,2007-08-21,2007-08-28,1.6693,1.6591,0.556,0.5993,0.0854,0.2368,0.1144,0.0179,0.0945,3.3966,0.6775,0.7405,5.0017,37.5596,169,,1.23229372,sa,3,2008-02-04
CON186,2007-08-28,2007-09-04,1.3529,0.5083,0.4665,0.2601,0.0385,0.0987,0.0575,0.0134,0.0988,2.0597,0.3919,0.4578,2.5353,37.1856,167,,1.23704637,sa,3,2008-02-04
CON186,2007-09-04,2007-09-11,1.2748,1.1453,0.4479,0.2453,0.0609,0.2953,0.0498,0.0135,0.0899,2.614,0.6665,0.7265,3.7177,36.9777,168,,1.22309786,sa,3,2008-02-04
CON186,2007-09-11,2007-09-18,0.9551,1.1588,0.4315,0.2289,0.0442,0.176,0.0445,0.0137,0.05,2.9852,0.3517,0.385,4.0965,36.5095,167,,1.21455449,sa,3,2008-02-04
CON186,2007-09-18,2007-09-25,0.8684,1.925,0.4747,0.2073,0.0585,0.3072,0.0516,0.0158,0.0588,1.7038,0.2288,0.268,3.6017,35.7083,168,,1.18104023,sa,3,2008-02-04
CON186,2007-09-25,2007-10-02,1.3452,1.7669,0.6635,0.2775,0.052,0.1853,0.0496,0.0138,0.0695,3.8593,0.4389,0.4853,5.5648,36.3213,168,,1.1988668,sa,3,2008-02-04
CON186,2007-10-02,2007-10-09,0.8686,0.9126,0.2557,0.2469,0.0559,0.2523,0.0466,0.0577,0.075,1.4591,0.2592,0.3092,2.3485,36.0221,168,,1.19120554,sa,3,2008-02-04
CON186,2007-10-09,2007-10-16,0.716,1.8172,0.5664,0.2019,0.0319,0.0931,0.0386,0.0137,0.0445,2.4733,0.2958,0.3254,4.2511,36.5346,171,,1.18702841,sa,3,2008-02-04
CON186,2007-10-16,2007-10-23,0.4633,0.3765,0.168,0.1601,0.0276,0.0922,0.0295,0.014,0.0392,1.6594,0.1717,0.1978,2.0095,35.7417,166,,1.19617581,sa,3,2008-02-04
CON186,2007-10-23,2007-10-30,0.6487,1.6331,0.4802,0.4217,0.0462,0.0587,0.1856,0.015,0.1591,1.4257,0.5839,0.69,3.0362,36.6124,168,G21,1.20594206,sa,3,2008-02-04
CON186,2007-10-30,2007-11-06,0.7946,0.4829,0.3303,0.1883,0.0235,0.0635,0.0377,0.0138,0.0931,2.0744,0.3696,0.4317,2.5244,36.2707,168,,1.19954767,sa,3,2008-07-18
CON186,2007-11-06,2007-11-13,1.2324,1.6007,0.6774,0.2346,0.0317,0.0982,0.0367,0.0141,0.09,2.2971,0.3302,0.3902,3.8612,35.5558,166,,1.18995416,sa,3,2008-07-18
CON186,2007-11-13,2007-11-20,0.2796,0.2495,0.1232,0.1042,0.0117,0.0179,0.0159,0.0139,0.0543,1.4999,0.2208,0.257,1.7256,35.9422,166,,1.19864905,sa,3,2008-07-18
CON186,2007-11-27,2007-12-04,0.2736,0.31,0.0835,0.08,0.022,0.1171,0.0206,0.0965,0.056,0.3971,0.1056,0.143,0.7008,35.6924,169,,1.17436301,sa,3,2008-07-18
CON186,2007-12-04,2007-12-11,0.3184,0.8204,0.1879,0.0699,0.0224,0.1264,0.0133,0.0515,0.0688,0.5491,0.1088,0.1547,1.3607,35.2424,168,,1.15916861,sa,3,2008-07-18
CON186,2007-12-11,2007-12-18,0.3814,0.6945,0.27,0.0622,0.0129,0.0286,0.0149,0.0141,0.0494,0.5404,0.2214,0.2544,1.2263,35.3929,170,,1.15256273,sa,3,2008-07-18
CON186,2007-12-24,2007-12-31,0.2361,0.3718,0.0939,0.1427,0.0223,0.0616,0.0273,0.0211,0.0404,0.3352,0.1807,0.2077,0.7016,35.2413,169,,1.15650562,sa,3,2008-07-18
CON186,2007-12-31,2008-01-08,0.2302,0.2516,0.0484,0.0639,0.0176,0.0875,0.0142,0.0632,0.0252,0.1646,0.1127,0.1296,0.4136,39.6405,173,,1.16458218,sa,3,2008-07-18
CON186,2008-01-08,2008-01-15,0.2497,0.0572,0.0911,0.0421,0.0107,0.0202,0.0106,0.0141,0.0283,0.41,0.1423,0.1611,0.4607,35.3976,167,,1.17225264,sa,3,2008-07-18
CON186,2008-01-15,2008-01-22,0.391,0.3761,0.1469,0.1071,0.0271,0.067,0.0232,0.0433,0.0323,0.213,0.1779,0.1995,0.5857,34.8616,168,,1.152809,sa,3,2008-07-18
CON186,2008-01-22,2008-01-29,0.154,0.1679,0.0557,0.03,0.0103,0.0653,0.0104,0.0642,0.0397,0.1463,0.0501,0.0766,0.3119,34.6014,168,,1.14422752,sa,3,2008-07-18
CON186,2008-01-29,2008-02-05,0.4083,1.3455,0.3701,0.0927,0.0242,0.1273,0.0199,0.0198,0.0644,0.5929,0.1352,0.1782,1.929,34.5311,168,,1.14190311,sa,3,2008-07-18
CON186,2008-02-05,2008-02-12,0.1723,0.0917,0.0655,0.0497,0.0079,0.0165,0.01,0.0141,0.0338,0.3643,0.0845,0.1071,0.4502,35.5142,167,,1.17838683,sa,3,2008-07-18
CON186,2008-02-12,2008-02-19,0.5453,1.4189,0.326,0.2486,0.0322,0.1797,0.0283,0.0166,0.0479,0.9645,0.2364,0.2683,2.3681,34.9909,167,,1.16403365,sa,3,2008-07-18
CON186,2008-02-19,2008-02-26,0.3278,0.6724,0.1927,0.0231,0.0153,0.1094,0.0115,0.0143,0.0558,0.7634,0.1003,0.1375,1.4236,34.9252,168,,1.15493394,sa,3,2008-07-18
CON186,2008-02-26,2008-03-04,0.4982,0.7928,0.2536,0.167,0.0226,0.1032,0.0242,0.019,0.0392,1.3593,0.228,0.2542,2.1304,35.6887,168,,1.17714478,sa,3,2008-07-18
CON186,2008-03-04,2008-03-11,0.4092,0.4562,0.1786,0.1912,0.0233,0.0675,0.0263,0.0144,0.0346,1.1378,0.2085,0.2316,1.576,34.7042,164,,1.17561759,sa,3,2008-07-18
CON186,2008-03-11,2008-03-18,0.8591,1.8328,0.5279,0.1867,0.041,0.2574,0.0396,0.0338,0.0628,1.3612,0.281,0.3229,3.1723,36.2001,172,,1.16925427,sa,3,2008-07-18
CON186,2008-03-18,2008-03-25,0.7179,1.2014,0.421,0.2649,0.0353,0.0884,0.0374,0.014,0.0349,2.0767,0.3019,0.3251,3.2451,35.7966,167,,1.18436043,sa,3,2008-07-18
CON186,2008-03-25,2008-04-01,1.2781,5.653,1.5126,0.3046,0.0885,0.4938,0.0576,0.1588,0.0674,1.8316,0.3311,0.376,7.4555,35.2564,167,,1.17286727,sa,3,2008-07-18
CON186,2008-04-01,2008-04-08,1.6273,4.5262,1.3435,0.324,0.0838,0.353,0.0544,0.0417,0.0583,1.6305,0.2767,0.3156,6.1308,35.1879,164,,1.17111863,sa,3,2008-07-18
CON186,2008-04-08,2008-04-15,1.0192,0.8919,0.3181,0.2592,0.0708,0.2406,0.0565,0.0308,0.0452,1.6104,0.215,0.2451,2.4768,35.9903,168,,1.19015554,sa,3,2008-07-18
CON186,2008-04-15,2008-04-22,1.9457,3.376,1.0199,0.4184,0.1104,0.5843,0.099,0.1118,0.0574,1.599,0.4467,0.4851,4.9496,35.684,168,,1.18002769,sa,3,2008-07-18
CON186,2008-04-22,2008-04-29,1.2015,1.1964,0.5081,0.4755,0.0846,0.2388,0.0814,0.0198,0.0553,2.0662,0.2994,0.3363,3.2298,36.1964,168,,1.1969715,sa,3,2008-07-18
CON186,2008-04-29,2008-05-06,1.669,3.076,0.7082,0.5157,0.1156,0.544,0.0983,0.0423,0.0896,2.0057,0.389,0.4487,5.0498,36.0105,169,,1.18377636,sa,3,2009-02-02
CON186,2008-05-06,2008-05-13,2.4132,2.9305,1.0222,0.5192,0.113,0.3955,0.0915,0.0209,0.0742,2.8843,0.3286,0.378,5.7689,35.7283,167,,1.18856519,sa,3,2009-02-02
CON186,2008-05-13,2008-05-20,0.8715,0.5095,0.3303,0.3533,0.0595,0.1144,0.0513,0.0134,0.0541,1.5164,0.407,0.443,2.0017,37.4513,170,,1.22150457,sa,3,2009-02-02
CON186,2008-05-20,2008-05-27,1.1549,2.9216,0.7731,0.3503,0.0883,0.3503,0.0896,0.1792,0.088,0.7824,0.2232,0.2819,3.6916,34.3662,162,,1.16612547,sa,3,2009-02-02
CON186,2008-05-27,2008-06-03,1.2188,1.5614,0.6301,0.1948,0.0439,0.2021,0.0408,0.014,0.0831,3.1866,0.3484,0.4039,4.6973,35.798,167,,1.19088589,sa,3,2009-02-02
CON186,2008-06-03,2008-06-10,1.344,1.9413,0.4402,0.3724,0.0963,0.5124,0.0835,0.0195,0.0685,4.2841,0.4188,0.4645,6.1573,36.8688,169,,1.20867716,sa,3,2009-02-02
CON186,2008-06-10,2008-06-17,1.3922,1.1032,0.4648,0.2819,0.0642,0.3202,0.0995,0.0136,0.0577,3.2478,0.4841,0.5226,4.2993,36.8561,167,,1.22608524,sa,3,2009-02-02
CON186,2008-06-17,2008-06-24,1.2504,0.712,0.4634,0.227,0.0457,0.2023,0.0746,0.0155,0.0743,3.3874,0.6169,0.6664,4.0455,37.3564,168,,1.23533058,sa,3,2009-02-02
CON186,2008-06-24,2008-07-01,1.7131,1.4434,0.5568,0.314,0.0878,0.4451,0.1698,0.0135,0.0762,4.8802,0.3995,0.4503,6.246,37.0681,168,,1.22579627,sa,3,2009-02-02
CON186,2008-07-01,2008-07-08,1.0885,0.604,0.4066,0.1978,0.0447,0.1555,0.1093,0.0135,0.0762,2.8673,0.3985,0.4494,3.4257,37.0696,166,,1.23723688,sa,3,2009-02-02
CON186,2008-07-08,2008-07-15,2.0226,1.9867,0.7257,0.5167,0.0902,0.2873,0.1473,0.0135,0.1575,3.5136,0.4768,0.5819,5.4444,37.1412,168,,1.2282378,sa,3,2009-02-02
